0.0030
0.0117
0.0360
0.0103
0.0166
0.1628
0.3719
0.0482
0.0105
0.3194
0.0250
0.0636
0.2642
0.0240
0.0076
0.0150
0.0223
0.0147
0.0300
0.0018
0.0015
0.0449
0.0181
0.0151
0.0214
0.0050
0.0092
0.0308
0.0178
0.0119
0.0092
0.0012
1.4914
0.1995
0.0015
0.0041
0.0047
0.0113
0.2531
0.1998
0.0715
0.0086
0.0077
0.0015
0.0018
0.0074
0.0047
0.0606
0.0030
0.0021
0.0030
0.0021
0.0104
0.0015
0.0015
0.0012
0.0471
0.0044
0.0006
0.0085
0.0314
0.0284
0.1079
0.1512
0.2358
0.0700
0.0034
0.0015
0.0015
0.0015
0.0261
0.0654
0.0021
0.6190
0.0554
0.0994
0.0141
0.0164
0.0035
0.0256
0.0023
0.0500
0.0046
0.0493
0.0464
0.0038
0.2916
0.0389
0.0050
0.0226
0.0556
0.0147
0.0062
0.0015
0.0178
0.0065
0.0027
0.0038
0.0283
0.0056
0.0041
0.0062
0.0852
0.0035
0.0589
0.0731
0.0333
0.0047
0.0033
0.0095
0.0130
0.0071
0.0170
0.0278
0.0171
0.0036
0.0408
0.0157
0.0028
0.0070
0.0011
0.0130
0.0151
0.0406
0.0518
0.0024
0.0039
0.0181
0.0784
0.0238
0.0023
0.0279
0.0050
0.0433
0.0247
0.0366
0.0003
0.0922
0.2208
0.0526
0.0113
0.0143
0.0018
0.0748
0.0186
0.0133
0.0064
0.0038
0.0613
0.0047
0.0018
0.0556
0.0150
0.0289
0.0236
0.0122
0.0181
0.0375
0.0019
0.0003
0.0385
0.0401
0.0232
0.0112
0.0127
0.1038
0.3009
0.0021
0.0039
0.0015
0.0103
0.0122
0.0018
0.0026
0.0564
0.0211
0.0262
0.0065
0.0080
0.0253
0.0323
0.0327
0.0020
0.0224
0.0432
0.0310
0.0300
0.0376
0.0206
0.0326
0.0241
0.0030
0.0015
0.0007
0.0056
0.0013
0.0005
0.0002
0.0008
0.0009
0.0007
0.0015
0.0103
0.0013
0.0452
0.0170
0.0196
0.0013
0.0015
0.0008
0.0105
0.0046
0.0332
0.0029
0.0116
0.0033
0.0069
0.0073
0.0034
0.0255
0.0021
0.0008
0.0016
0.0033
0.0010
0.0003
0.0012
0.0059
0.0005
0.0105
0.0011
0.0010
0.0090
0.0049
0.0300
0.0310
0.0085
0.0009
0.0022
0.0002
0.0694
0.0310
0.0015
0.0031
0.0124
0.0248
0.0015
0.0015
0.0341
0.0093
0.0015
0.0093
0.0062
0.0372
0.0124
0.0217
0.0155
0.0929
0.0402
0.0248
0.1084
0.0248
0.0774
0.0062
0.0372
0.1548
0.4180
0.0464
0.0557
0.0681
0.3808
0.0743
0.0186
0.0015
0.0015
0.0015
0.0015
0.0087
0.0015
0.0015
0.0495
0.0062
0.0015
0.0805
0.0015
0.0015
0.0526
0.0015
0.0015
0.0015
0.0015
0.0402
0.0015
0.0031
0.0248
0.0248
0.0619
0.0015
0.0217
0.0124
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0650
0.0015
0.0015
0.0015
0.0062
0.0015
0.0093
0.0062
0.0015
0.0062
0.0372
0.0015
0.0015
0.0062
0.0015
0.0015
0.0015
0.0031
0.0015
0.0015
0.0015
0.0015
0.0015
0.0093
0.0805
0.0062
0.0093
0.0093
0.0015
0.0031
0.0186
0.0186
0.0031
0.0015
